#{"t_start": 1746324337.7626488, "env_id": "None"}
r,l,t
-150128.229972,31,1545.045742
-115996.747191,39,1547.360779
-794018.684897,31,1549.453038
-37622.910837,38,1551.313987
-73245.295055,33,1553.510782
-21389.567257,36,1555.229246
-28268.4,35,1557.562596
-305166.284952,34,1559.309972
-208472.601314,33,1561.128839
-129679.745351,29,1563.472188
-446225.526747,28,1565.185869
-37096.4655,35,1567.410164
-44789.853012,28,1569.413047
-12971.789565,37,1570.948271
-82582.384992,30,1573.147411
-179215.077702,30,1575.049015
-14816.070224,37,1577.469573
-187793.665248,26,1579.531525
-100656.219333,34,1580.971076
-529302.127196,32,1583.04775
-784918.543642,27,1584.775795
-62361.785298,41,1586.819154
-268721.551858,36,1588.944199
-764066.174065,32,1590.835915
-490350.027578,32,1592.716734
-350149.81926,31,1594.774698
-11033.876139,29,1596.166236
-493351.59788,34,1598.124623
-443923.23166,30,1599.944263
-68946.775954,34,1601.902493
-30066.451919,42,1603.934435
-35800.573515,25,1605.78098
-389204.823041,33,1607.865483
-242375.580996,35,1609.905721
-38145.646633,31,1611.402431
-383972.218034,34,1613.240067
-41394.098251,33,1614.887025
-63375.793009,34,1616.816227
